0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.3229067027568817, 0.18717722594738007]","[0.31716424226760864, 0.16644763946533203]","[0.31629008054733276, 0.16562862694263458]","[0.31513920426368713, 0.16483546793460846]","[0.31417974829673767, 0.1658729463815689]","[0.311440646648407, 0.16493774950504303]","[0.3083370327949524, 0.16409705579280853]","[0.2998202443122864, 0.16973605751991272]","[0.2906360626220703, 0.17007756233215332]","[0.31677520275115967, 0.20627248287200928]","[0.31309929490089417, 0.20659852027893066]","[0.2858029901981354, 0.28787505626678467]","[0.24789267778396606, 0.26829779148101807]","[0.27414020895957947, 0.4208311438560486]","[0.16066083312034607, 0.3507934808731079]","[0.32329079508781433, 0.38712164759635925]","[0.22794507443904877, 0.4770347774028778]","[0.3357289135456085, 0.3772237300872803]","[0.23977228999137878, 0.5166495442390442]","[0.3354019224643707, 0.3677619993686676]","[0.248794287443161, 0.504782497882843]","[0.32941633462905884, 0.37080082297325134]","[0.24670220911502838, 0.4938337504863739]","[0.2505715489387512, 0.5972314476966858]","[0.246995210647583, 0.6054534912109375]","[0.17909035086631775, 0.7865866422653198]","[0.35621288418769836, 0.739660382270813]","[0.0917806401848793, 0.9323559403419495]","[0.2641372084617615, 0.8985911011695862]","[0.07117114216089249, 0.9492946863174438]","[0.24202601611614227, 0.9207772016525269]","[0.09658358991146088, 0.9863234758377075]","[0.2889132797718048, 0.9791197776794434]"
"[0.31897681951522827, 0.17946361005306244]","[0.3127094805240631, 0.15876102447509766]","[0.3116763234138489, 0.15779295563697815]","[0.3104653060436249, 0.15662406384944916]","[0.3103751242160797, 0.15858472883701324]","[0.3078503906726837, 0.15778540074825287]","[0.3049241602420807, 0.15688858926296234]","[0.2955799698829651, 0.16087819635868073]","[0.28738081455230713, 0.16272877156734467]","[0.3124842047691345, 0.19916823506355286]","[0.3089684545993805, 0.20057500898838043]","[0.2837894558906555, 0.27605465054512024]","[0.24066242575645447, 0.262233167886734]","[0.2731984555721283, 0.4044457972049713]","[0.15545834600925446, 0.34222084283828735]","[0.3215833604335785, 0.37860336899757385]","[0.21824367344379425, 0.45669060945510864]","[0.3340006470680237, 0.37142255902290344]","[0.23137296736240387, 0.495722234249115]","[0.33213263750076294, 0.36139339208602905]","[0.24096013605594635, 0.4853070378303528]","[0.3274279832839966, 0.36325007677078247]","[0.23903916776180267, 0.4741816222667694]","[0.25524070858955383, 0.5914743542671204]","[0.24678835272789001, 0.6007058024406433]","[0.1719057261943817, 0.7661417126655579]","[0.35738593339920044, 0.7348983883857727]","[0.07621298730373383, 0.9093635082244873]","[0.2869800925254822, 0.9231265187263489]","[0.0546109676361084, 0.9195811152458191]","[0.2655544579029083, 0.948796272277832]","[0.07866697758436203, 0.9817979335784912]","[0.32142385840415955, 0.9840053915977478]"
"[0.3158813416957855, 0.17762288451194763]","[0.309994637966156, 0.15678846836090088]","[0.30901816487312317, 0.15593257546424866]","[0.3077651262283325, 0.15486332774162292]","[0.30759814381599426, 0.15628595650196075]","[0.3051208555698395, 0.15532927215099335]","[0.3022483289241791, 0.15433333814144135]","[0.292219340801239, 0.15767788887023926]","[0.28515249490737915, 0.15888778865337372]","[0.3095097839832306, 0.1976674199104309]","[0.30592313408851624, 0.19826474785804749]","[0.28256961703300476, 0.2691304087638855]","[0.23761984705924988, 0.255217045545578]","[0.27625101804733276, 0.3923458755016327]","[0.15349921584129333, 0.33514347672462463]","[0.3206784129142761, 0.3762725591659546]","[0.2161673605442047, 0.4490109086036682]","[0.33022016286849976, 0.3700691759586334]","[0.22911325097084045, 0.483390748500824]","[0.3283415138721466, 0.3597351908683777]","[0.23769159615039825, 0.4743223488330841]","[0.324230819940567, 0.36199337244033813]","[0.23598149418830872, 0.46478450298309326]","[0.2607930898666382, 0.5865821838378906]","[0.24453073740005493, 0.5914446711540222]","[0.26966097950935364, 0.7705467939376831]","[0.24907593429088593, 0.7442809343338013]","[0.21513822674751282, 0.9178978204727173]","[0.14864851534366608, 0.8923390507698059]","[0.19578197598457336, 0.9310351610183716]","[0.12469115108251572, 0.9079746603965759]","[0.2455657422542572, 0.9733811020851135]","[0.16863292455673218, 0.9564104080200195]"
"[0.31506866216659546, 0.1697218269109726]","[0.3090108633041382, 0.15010850131511688]","[0.3079920709133148, 0.14939579367637634]","[0.30666977167129517, 0.1483265608549118]","[0.30657175183296204, 0.14937050640583038]","[0.3039836287498474, 0.14830730855464935]","[0.30114275217056274, 0.14705514907836914]","[0.2901289165019989, 0.15195314586162567]","[0.2837408781051636, 0.1519443839788437]","[0.30897343158721924, 0.19078637659549713]","[0.3054905831813812, 0.1910972148180008]","[0.2795138359069824, 0.2670547068119049]","[0.23555350303649902, 0.2505832612514496]","[0.2750947177410126, 0.3729001581668854]","[0.14944373071193695, 0.33389368653297424]","[0.32023563981056213, 0.37472137808799744]","[0.2144785076379776, 0.44153645634651184]","[0.32694557309150696, 0.3719985783100128]","[0.2283952534198761, 0.47378814220428467]","[0.32499608397483826, 0.3621184825897217]","[0.2369726449251175, 0.4649789333343506]","[0.32121962308883667, 0.36340320110321045]","[0.23532319068908691, 0.4548572599887848]","[0.25947335362434387, 0.5863987803459167]","[0.24628932774066925, 0.5896393656730652]","[0.17627248167991638, 0.7560902237892151]","[0.3462463617324829, 0.741163969039917]","[0.06194447726011276, 0.8522597551345825]","[0.3239336609840393, 0.9547595977783203]","[0.03941779211163521, 0.847048819065094]","[0.3128317594528198, 0.9802042841911316]","[0.05493263900279999, 0.9390860199928284]","[0.37253159284591675, 0.9852914214134216]"
"[0.3132256865501404, 0.16598765552043915]","[0.30792200565338135, 0.146402046084404]","[0.3069973289966583, 0.14581778645515442]","[0.30574944615364075, 0.1449674516916275]","[0.30533456802368164, 0.1454295516014099]","[0.30269521474838257, 0.14425843954086304]","[0.29974091053009033, 0.14281313121318817]","[0.2891416847705841, 0.1483805775642395]","[0.28267720341682434, 0.14706653356552124]","[0.30764421820640564, 0.18784181773662567]","[0.30427947640419006, 0.18758980929851532]","[0.2792752981185913, 0.2670886218547821]","[0.23593664169311523, 0.24722781777381897]","[0.27153319120407104, 0.3767102062702179]","[0.14731381833553314, 0.3349857032299042]","[0.3158569931983948, 0.38170748949050903]","[0.2155616134405136, 0.4421505331993103]","[0.3220503032207489, 0.3790724277496338]","[0.22875864803791046, 0.4726753830909729]","[0.32035791873931885, 0.3695242404937744]","[0.23746807873249054, 0.46363264322280884]","[0.31678056716918945, 0.3706355392932892]","[0.23546238243579865, 0.4537163972854614]","[0.25924915075302124, 0.5864173173904419]","[0.2466200739145279, 0.5884200930595398]","[0.17292562127113342, 0.7540932297706604]","[0.34490707516670227, 0.7440215945243835]","[0.052294038236141205, 0.8102667331695557]","[0.34655606746673584, 0.9619041085243225]","[0.02981702610850334, 0.7996903657913208]","[0.33804136514663696, 0.9840205311775208]","[0.035250015556812286, 0.8995158672332764]","[0.4034235179424286, 1.0021830797195435]"
"[0.3129839301109314, 0.16170135140419006]","[0.3080384135246277, 0.14159105718135834]","[0.3071105182170868, 0.14097219705581665]","[0.3058651089668274, 0.1401022970676422]","[0.305631160736084, 0.14081305265426636]","[0.3031182289123535, 0.1397097259759903]","[0.30025598406791687, 0.13836878538131714]","[0.2890474200248718, 0.14409957826137543]","[0.28272444009780884, 0.14259831607341766]","[0.3077446520328522, 0.18364785611629486]","[0.3046523630619049, 0.1836479753255844]","[0.27932673692703247, 0.2661421000957489]","[0.2344079464673996, 0.24678386747837067]","[0.26397261023521423, 0.378194659948349]","[0.14636802673339844, 0.3390543460845947]","[0.3093370795249939, 0.3898240029811859]","[0.21716557443141937, 0.44495880603790283]","[0.3188057243824005, 0.3917507529258728]","[0.23092243075370789, 0.4741329550743103]","[0.31823623180389404, 0.38293594121932983]","[0.23987649381160736, 0.46374744176864624]","[0.31362494826316833, 0.38321441411972046]","[0.2370665967464447, 0.4542452096939087]","[0.25922587513923645, 0.5848088264465332]","[0.2463151514530182, 0.5878434181213379]","[0.18046541512012482, 0.7580207586288452]","[0.3395482003688812, 0.7517339587211609]","[0.05671093985438347, 0.7726712226867676]","[0.3523098826408386, 0.9674263000488281]","[0.03588445112109184, 0.7586897611618042]","[0.34437307715415955, 0.9870295524597168]","[0.04035846143960953, 0.8665933609008789]","[0.41113701462745667, 1.0215414762496948]"
"[0.3132239282131195, 0.15990294516086578]","[0.3079805374145508, 0.1398257464170456]","[0.307014524936676, 0.13918621838092804]","[0.30568927526474, 0.13831892609596252]","[0.30561700463294983, 0.1391313672065735]","[0.30313220620155334, 0.13809843361377716]","[0.30027759075164795, 0.13687555491924286]","[0.288004994392395, 0.14335405826568604]","[0.282268226146698, 0.14190222322940826]","[0.3081856369972229, 0.18204818665981293]","[0.3051503002643585, 0.1823597401380539]","[0.27941128611564636, 0.26568683981895447]","[0.23451738059520721, 0.2488703429698944]","[0.2608680725097656, 0.37910622358322144]","[0.14901477098464966, 0.34346380829811096]","[0.30835914611816406, 0.41353389620780945]","[0.2189660519361496, 0.4476190507411957]","[0.31808650493621826, 0.420865923166275]","[0.23228129744529724, 0.4780079126358032]","[0.3176790475845337, 0.4117155075073242]","[0.24157223105430603, 0.4673236906528473]","[0.31298068165779114, 0.4093596637248993]","[0.23891280591487885, 0.4577079713344574]","[0.25802096724510193, 0.5802420377731323]","[0.24550369381904602, 0.5852475166320801]","[0.18902797996997833, 0.7600172758102417]","[0.33331096172332764, 0.7664597630500793]","[0.06835617870092392, 0.7352846264839172]","[0.3492700159549713, 0.9758535027503967]","[0.04739711433649063, 0.714392364025116]","[0.3450252115726471, 0.996230959892273]","[0.029316704720258713, 0.8036342263221741]","[0.3908032476902008, 1.0540655851364136]"
"[0.3138805031776428, 0.16038110852241516]","[0.308499813079834, 0.14025168120861053]","[0.3074954152107239, 0.13967441022396088]","[0.3061161935329437, 0.13891008496284485]","[0.3061436712741852, 0.1396699994802475]","[0.3036172091960907, 0.13872696459293365]","[0.30070626735687256, 0.13768942654132843]","[0.28767114877700806, 0.14415539801120758]","[0.2821812033653259, 0.14299388229846954]","[0.30860087275505066, 0.1827901005744934]","[0.3055097758769989, 0.1833985447883606]","[0.2803896963596344, 0.2665691375732422]","[0.2335558980703354, 0.2503245770931244]","[0.2630251348018646, 0.4006693661212921]","[0.15075229108333588, 0.35094931721687317]","[0.3078415095806122, 0.44362694025039673]","[0.22232526540756226, 0.4482964873313904]","[0.31746336817741394, 0.4551367163658142]","[0.23583418130874634, 0.4785573184490204]","[0.31723180413246155, 0.4433509111404419]","[0.24497872591018677, 0.4702857732772827]","[0.31260496377944946, 0.43851378560066223]","[0.24227933585643768, 0.46049365401268005]","[0.257479727268219, 0.5771117210388184]","[0.24427634477615356, 0.5816511511802673]","[0.19510124623775482, 0.7674853205680847]","[0.32854336500167847, 0.7821141481399536]","[0.08020291477441788, 0.7164465188980103]","[0.3378176689147949, 0.9788987636566162]","[0.058356013149023056, 0.6852729320526123]","[0.3349246680736542, 0.9937558770179749]","[0.03895687311887741, 0.7617439031600952]","[0.3707270622253418, 1.077064037322998]"
"[0.3124670386314392, 0.1622706651687622]","[0.30689695477485657, 0.14207278192043304]","[0.30595555901527405, 0.14144466817378998]","[0.3046469986438751, 0.1406126171350479]","[0.3041478097438812, 0.14155200123786926]","[0.30142226815223694, 0.14061103761196136]","[0.2983313500881195, 0.13952086865901947]","[0.28650954365730286, 0.14487552642822266]","[0.28043070435523987, 0.143896222114563]","[0.30721819400787354, 0.1842363178730011]","[0.30383262038230896, 0.18462415039539337]","[0.2800997197628021, 0.26698270440101624]","[0.23385287821292877, 0.25392186641693115]","[0.2644336223602295, 0.4066271483898163]","[0.1531953364610672, 0.37508252263069153]","[0.3072253167629242, 0.45945602655410767]","[0.22348937392234802, 0.45986098051071167]","[0.3169274926185608, 0.4764633774757385]","[0.23927779495716095, 0.49026092886924744]","[0.31617656350135803, 0.4659923315048218]","[0.24876824021339417, 0.4761046767234802]","[0.31157857179641724, 0.4601544439792633]","[0.24372729659080505, 0.46597349643707275]","[0.2558760643005371, 0.5745936036109924]","[0.24288871884346008, 0.5804020762443542]","[0.20006756484508514, 0.7714154124259949]","[0.317456990480423, 0.7885382771492004]","[0.0897698700428009, 0.698087215423584]","[0.325691819190979, 0.9967197179794312]","[0.06923484057188034, 0.6643666625022888]","[0.3190886378288269, 0.9894434213638306]","[0.04897185415029526, 0.7398918271064758]","[0.3522011339664459, 1.0860261917114258]"
"[0.31199198961257935, 0.16734789311885834]","[0.3066612184047699, 0.14650487899780273]","[0.30568867921829224, 0.14597781002521515]","[0.3043230175971985, 0.14532813429832458]","[0.30376705527305603, 0.14618633687496185]","[0.30086153745651245, 0.14547742903232574]","[0.2976619303226471, 0.14478342235088348]","[0.28590086102485657, 0.1493329554796219]","[0.2792116701602936, 0.14939174056053162]","[0.3069266676902771, 0.1880764216184616]","[0.3033507168292999, 0.18900734186172485]","[0.27984893321990967, 0.27087998390197754]","[0.23183587193489075, 0.262985497713089]","[0.2643963396549225, 0.41155293583869934]","[0.15526406466960907, 0.40524348616600037]","[0.3028017282485962, 0.4897019565105438]","[0.23918183147907257, 0.4821717441082001]","[0.3125196397304535, 0.5075352191925049]","[0.2623082399368286, 0.5074635148048401]","[0.31300339102745056, 0.4969780743122101]","[0.26982730627059937, 0.49122801423072815]","[0.3086535334587097, 0.4895193576812744]","[0.2639448344707489, 0.48194020986557007]","[0.2544912099838257, 0.5740371942520142]","[0.2395692765712738, 0.5794004201889038]","[0.20971496403217316, 0.774392306804657]","[0.30312344431877136, 0.7911763787269592]","[0.10923266410827637, 0.6929222345352173]","[0.31398725509643555, 1.010446548461914]","[0.09026797860860825, 0.6536096930503845]","[0.2879891097545624, 0.9931451678276062]","[0.06602231413125992, 0.727220356464386]","[0.3152528405189514, 1.0794074535369873]"
"[0.31080693006515503, 0.1765613853931427]","[0.30463868379592896, 0.15547513961791992]","[0.303462952375412, 0.15460000932216644]","[0.30185654759407043, 0.15357719361782074]","[0.30194804072380066, 0.15634389221668243]","[0.29908567667007446, 0.15618829429149628]","[0.29595890641212463, 0.15584830939769745]","[0.28327465057373047, 0.15907198190689087]","[0.2774091064929962, 0.16199615597724915]","[0.3060349225997925, 0.19769397377967834]","[0.3024592697620392, 0.19816459715366364]","[0.2777057886123657, 0.27704769372940063]","[0.22784511744976044, 0.2825447916984558]","[0.2645297944545746, 0.4274139702320099]","[0.16299009323120117, 0.431948721408844]","[0.29438430070877075, 0.5168142318725586]","[0.2509537935256958, 0.4956224262714386]","[0.30284246802330017, 0.5378928780555725]","[0.27411597967147827, 0.5190250277519226]","[0.3047164976596832, 0.526636004447937]","[0.27936264872550964, 0.4996369481086731]","[0.30125436186790466, 0.516823410987854]","[0.274007111787796, 0.4906063377857208]","[0.2544724941253662, 0.5751009583473206]","[0.23222433030605316, 0.5795285701751709]","[0.22581107914447784, 0.7814953327178955]","[0.2949572801589966, 0.800131618976593]","[0.13209976255893707, 0.6841841340065002]","[0.2834104299545288, 1.005219578742981]","[0.12368141114711761, 0.6515349745750427]","[0.2580260634422302, 1.02176034450531]","[0.08761532604694366, 0.7157295346260071]","[0.29222372174263, 1.0990577936172485]"
"[0.3101758360862732, 0.19089850783348083]","[0.304373174905777, 0.16799527406692505]","[0.30328670144081116, 0.16699133813381195]","[0.3017333149909973, 0.1659379005432129]","[0.3014967739582062, 0.16874194145202637]","[0.29858332872390747, 0.1682305634021759]","[0.29530516266822815, 0.16768451035022736]","[0.2827192544937134, 0.1708294004201889]","[0.2765929102897644, 0.1737116128206253]","[0.3049096465110779, 0.20988234877586365]","[0.30100855231285095, 0.2103409320116043]","[0.2758645713329315, 0.2898879051208496]","[0.22418585419654846, 0.2923378050327301]","[0.24816235899925232, 0.4377160370349884]","[0.17531779408454895, 0.4533753991127014]","[0.28305190801620483, 0.5235775709152222]","[0.2627617120742798, 0.5062076449394226]","[0.29213419556617737, 0.5494627356529236]","[0.28353893756866455, 0.5284416079521179]","[0.29824888706207275, 0.5352559089660645]","[0.28948119282722473, 0.5082162618637085]","[0.29522356390953064, 0.521559476852417]","[0.2838763892650604, 0.4995705485343933]","[0.2540193796157837, 0.5851920247077942]","[0.22657446563243866, 0.5871204733848572]","[0.24720856547355652, 0.7839851975440979]","[0.285528302192688, 0.8057933449745178]","[0.16045591235160828, 0.7039692401885986]","[0.24881893396377563, 0.9975517988204956]","[0.15026405453681946, 0.6737934350967407]","[0.22425131499767303, 0.9997206926345825]","[0.10791707783937454, 0.7332864999771118]","[0.25923582911491394, 1.0701617002487183]"
